workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1102,List 8,,1,5,9513,,8,,6,They all have helped and they have all done so generously.,,23,filler,9513,
1102,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
1102,List 8,,2,,8,long,8,,6,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
1102,List 8,,2,2,9212,,8,,3,To the professor about my grade I talked.,,26,filler,9212,
1102,List 8,,2,4,9422,,8,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
1102,List 8,,2,,7,short,8,,6,Who wondered why the guard intercepted the shipment?,isl,28,test,72,
1102,List 8,,2,4,9412,,8,,4,"If Kelly might have time, she will do it.",,29,filler,9412,
1102,List 8,,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
1102,List 8,,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
1102,List 8,,2,,6,short,8,,6,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
1102,List 8,,2,3,9312,,8,,2,William planned himself to write a novel.,,33,filler,9312,
1102,List 8,,2,1,9112,,8,,2,The money was stolen the money.,,34,filler,9112,
1102,List 8,,2,5,9512,,8,,5,They all have finished and they have all done so efficiently.,,35,filler,9512,
1102,List 8,,2,,5,long,8,,2,What did the manager wonder why the assistant copied?,isl,36,test,54,
1102,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
1102,List 8,I would let him give me the raise and not mention it,,,,,,,,,,,,,
1102,List 8,,3,4,9411,,8,,2,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
1102,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
1102,List 8,,3,,4,long,8,,6,What did the teacher think that the student read?,nonisl,40,test,43,
1102,List 8,,3,4,9421,,8,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
1102,List 8,,3,3,9311,,8,,2,John tried himself to win.,,42,filler,9311,
1102,List 8,,3,,3,short,8,,6,Who wondered why the gymnast practiced the routine?,isl,43,test,32,
1102,List 8,,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
1102,List 8,,3,3,9321,,8,,2,Yesterday seemed that John left.,,45,filler,9321,
1102,List 8,,3,,2,short,8,,5,Who thought that the tenant repainted the room?,nonisl,46,test,21,
1102,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
1102,List 8,,3,2,9211,,8,,4,To the neighbors about the noise the old man complained.,,48,filler,9211,
1102,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
1102,List 8,,3,,1,long,8,,2,What did the waiter wonder why the chef burned?,isl,50,test,14,
1102,List 8,,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
1102,List 8,,4,5,9514,,8,,5,They all have studied and they have all done so effectively.,,52,filler,9514,
1102,List 8,,4,,16,long,8,,7,What did the bartender think that the customer ordered?,nonisl,53,test,163,
1102,List 8,,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
1102,List 8,,4,3,9314,,8,,3,Patricia agreed herself to host the party.,,55,filler,9314,
1102,List 8,,4,,15,short,8,,6,Who wondered why the patient contracted the disease?,isl,56,test,152,
1102,List 8,,4,4,9414,,8,,2,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
1102,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
1102,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
1102,List 8,,4,,14,short,8,,7,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
1102,List 8,,4,2,9214,,8,,4,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
1102,List 8,,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
1102,List 8,,4,,13,long,8,,3,What did the prosecutor wonder why the judge overruled?,isl,63,test,134,
1102,List 8,,4,3,9324,,8,,4,Next week appears that the strikers will be back to work.,,64,filler,9324,
1102,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
1102,List 8,,,,,,,6078b4ad9006e4f6572dde97,,,,,,,
1109,List 1,,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
1109,List 1,,0,1,1001,,1,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1109,List 1,,0,4,1004,,1,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1109,List 1,,0,6,1006,,1,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1109,List 1,,0,2,1002,,1,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1109,List 1,,0,5,1005,,1,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1109,List 1,,0,3,1003,,1,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1109,List 1,,0,7,1008,,1,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1109,List 1,,0,1,1009,,1,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1109,List 1,,1,1,9111,,1,,3,John was kissed John.,,10,filler,9111,
1109,List 1,,1,,1,short,1,,7,Who thought that the chef burned the dish?,nonisl,11,test,11,
1109,List 1,,1,5,9511,,1,,3,They all have left and they have all done so deliberately.,,12,filler,9511,
1109,List 1,,1,2,9211,,1,,2,To the neighbors about the noise the old man complained.,,13,filler,9211,
1109,List 1,,1,7,9711,,1,,7,Kerry attempted to study physics.,,14,filler,9711,
1109,List 1,,1,,2,short,1,,6,Who wondered why the tenant repainted the room?,isl,15,test,22,
1109,List 1,,1,3,9321,,1,,2,Yesterday seemed that John left.,,16,filler,9321,
1109,List 1,,1,1,9121,,1,,2,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
1109,List 1,,1,,3,long,1,,4,What did the coach think that the gymnast practiced?,nonisl,18,test,33,
1109,List 1,,1,3,9311,,1,,3,John tried himself to win.,,19,filler,9311,
1109,List 1,,1,4,9421,,1,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
1109,List 1,,1,,4,long,1,,3,What did the teacher wonder why the student read?,isl,21,test,44,
1109,List 1,,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
1109,List 1,,1,4,9411,,1,,6,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
1109,List 1,,2,7,9712,,1,,7,Brittany attempted to touch the porcupine.,,24,filler,9712,
1109,List 1,,2,,5,short,1,,7,Who thought that the assistant copied the file?,nonisl,25,test,51,
1109,List 1,,2,5,9512,,1,,7,They all have finished and they have all done so efficiently.,,26,filler,9512,
1109,List 1,,2,1,9112,,1,,2,The money was stolen the money.,,27,filler,9112,
1109,List 1,,2,3,9312,,1,,3,William planned himself to write a novel.,,28,filler,9312,
1109,List 1,,2,,6,short,1,,6,Who wondered why the suspect stole the necklace?,isl,29,test,62,
1109,List 1,,2,3,9322,,1,,5,Next week seems that Juan will be in town.,,30,filler,9322,
1109,List 1,,2,1,9122,,1,,1,What was that the movers would break feared by the family?,,31,filler,9122,
1109,List 1,,2,4,9412,,1,,2,"If Kelly might have time, she will do it.",,32,filler,9412,
1109,List 1,,2,,7,long,1,,4,What did the smuggler think that the guard intercepted?,nonisl,33,test,73,
1109,List 1,,2,4,9422,,1,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
1109,List 1,,2,2,9212,,1,,1,To the professor about my grade I talked.,,35,filler,9212,
1109,List 1,,2,,8,long,1,,2,What did the editor wonder why the reporter plagiarized?,isl,36,test,84,
1109,List 1,,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
1109,List 1,I'd be honest and tell the boss it wasn't my work.,,,,,,,,,,,,,
1109,List 1,,3,5,9513,,1,,6,They all have helped and they have all done so generously.,,38,filler,9513,
1109,List 1,,3,1,9123,,1,,2,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
1109,List 1,,3,,9,short,1,,7,Who thought that the general ordered the mission?,nonisl,40,test,91,
1109,List 1,,3,1,9113,,1,,4,The hedges were trimmed the hedges.,,41,filler,9113,
1109,List 1,,3,,10,short,1,,6,Who wondered why the doctor prescribed the medicine?,isl,42,test,102,
1109,List 1,,3,3,9313,,1,,1,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
1109,List 1,,3,4,9413,,1,,3,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
1109,List 1,,3,7,9713,,1,,7,Vivian attempted to write stories.,,45,filler,9713,
1109,List 1,,3,,11,long,1,,4,What did the parent think that the babysitter washed?,nonisl,46,test,113,
1109,List 1,,3,3,9323,,1,,5,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
1109,List 1,,3,2,9213,,1,,1,With the generals about a new approach the President talked.,,48,filler,9213,
1109,List 1,,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
1109,List 1,,3,,12,long,1,,4,What did the scientist wonder why the politician ignored?,isl,50,test,124,
1109,List 1,,3,4,9423,,1,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
1109,List 1,,4,7,9724,,1,,7,I hate missing work.,,52,filler,9724,
1109,List 1,,4,3,9324,,1,,2,Next week appears that the strikers will be back to work.,,53,filler,9324,
1109,List 1,,4,,13,short,1,,6,Who thought that the judge overruled the case?,nonisl,54,test,131,
1109,List 1,,4,4,9424,,1,,2,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
1109,List 1,,4,2,9214,,1,,1,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
1109,List 1,,4,,14,short,1,,6,Who wondered why the architect modified the blueprint?,isl,57,test,142,
1109,List 1,,4,7,9714,,1,,7,Tommy attempted to take a picture.,,58,filler,9714,
1109,List 1,,4,1,9114,,1,,1,Tommy was punished Tommy.,,59,filler,9114,
1109,List 1,,4,4,9414,,1,,3,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
1109,List 1,,4,,15,long,1,,7,What did the cardiologist think that the patient contracted?,nonisl,61,test,153,
1109,List 1,,4,3,9314,,1,,2,Patricia agreed herself to host the party.,,62,filler,9314,
1109,List 1,,4,1,9124,,1,,1,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
1109,List 1,,4,,16,long,1,,2,What did the bartender wonder why the customer ordered?,isl,64,test,164,
1109,List 1,,4,5,9514,,1,,6,They all have studied and they have all done so effectively.,,65,filler,9514,
1109,List 1,,,,,,,631ffc3584141f143567f021,,,,,,,
1118,List 1,,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
1118,List 1,,0,1,1001,,1,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1118,List 1,,0,4,1004,,1,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1118,List 1,,0,6,1006,,1,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1118,List 1,,0,2,1002,,1,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1118,List 1,,0,5,1005,,1,,4,All the men seem to have all eaten supper.,,6,practice,1005,
1118,List 1,,0,3,1003,,1,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1118,List 1,,0,7,1008,,1,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1118,List 1,,0,1,1009,,1,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
1118,List 1,,1,1,9111,,1,,4,John was kissed John.,,10,filler,9111,
1118,List 1,,1,,1,short,1,,6,Who thought that the chef burned the dish?,nonisl,11,test,11,
1118,List 1,,1,5,9511,,1,,6,They all have left and they have all done so deliberately.,,12,filler,9511,
1118,List 1,,1,2,9211,,1,,2,To the neighbors about the noise the old man complained.,,13,filler,9211,
1118,List 1,,1,7,9711,,1,,7,Kerry attempted to study physics.,,14,filler,9711,
1118,List 1,,1,,2,short,1,,7,Who wondered why the tenant repainted the room?,isl,15,test,22,
1118,List 1,,1,3,9321,,1,,2,Yesterday seemed that John left.,,16,filler,9321,
1118,List 1,,1,1,9121,,1,,1,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
1118,List 1,,1,,3,long,1,,7,What did the coach think that the gymnast practiced?,nonisl,18,test,33,
1118,List 1,,1,3,9311,,1,,6,John tried himself to win.,,19,filler,9311,
1118,List 1,,1,4,9421,,1,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
1118,List 1,,1,,4,long,1,,3,What did the teacher wonder why the student read?,isl,21,test,44,
1118,List 1,,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
1118,List 1,,1,4,9411,,1,,6,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
1118,List 1,,2,7,9712,,1,,7,Brittany attempted to touch the porcupine.,,24,filler,9712,
1118,List 1,,2,,5,short,1,,7,Who thought that the assistant copied the file?,nonisl,25,test,51,
1118,List 1,,2,5,9512,,1,,5,They all have finished and they have all done so efficiently.,,26,filler,9512,
1118,List 1,,2,1,9112,,1,,3,The money was stolen the money.,,27,filler,9112,
1118,List 1,,2,3,9312,,1,,4,William planned himself to write a novel.,,28,filler,9312,
1118,List 1,,2,,6,short,1,,7,Who wondered why the suspect stole the necklace?,isl,29,test,62,
1118,List 1,,2,3,9322,,1,,5,Next week seems that Juan will be in town.,,30,filler,9322,
1118,List 1,,2,1,9122,,1,,1,What was that the movers would break feared by the family?,,31,filler,9122,
1118,List 1,,2,4,9412,,1,,5,"If Kelly might have time, she will do it.",,32,filler,9412,
1118,List 1,,2,,7,long,1,,7,What did the smuggler think that the guard intercepted?,nonisl,33,test,73,
1118,List 1,,2,4,9422,,1,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
1118,List 1,,2,2,9212,,1,,1,To the professor about my grade I talked.,,35,filler,9212,
1118,List 1,,2,,8,long,1,,2,What did the editor wonder why the reporter plagiarized?,isl,36,test,84,
1118,List 1,,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
1118,List 1,I would let my boss know that my colleague deserves the credit.,,,,,,,,,,,,,
1118,List 1,,3,5,9513,,1,,6,They all have helped and they have all done so generously.,,38,filler,9513,
1118,List 1,,3,1,9123,,1,,1,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
1118,List 1,,3,,9,short,1,,7,Who thought that the general ordered the mission?,nonisl,40,test,91,
1118,List 1,,3,1,9113,,1,,3,The hedges were trimmed the hedges.,,41,filler,9113,
1118,List 1,,3,,10,short,1,,7,Who wondered why the doctor prescribed the medicine?,isl,42,test,102,
1118,List 1,,3,3,9313,,1,,4,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
1118,List 1,,3,4,9413,,1,,5,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
1118,List 1,,3,7,9713,,1,,7,Vivian attempted to write stories.,,45,filler,9713,
1118,List 1,,3,,11,long,1,,6,What did the parent think that the babysitter washed?,nonisl,46,test,113,
1118,List 1,,3,3,9323,,1,,5,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
1118,List 1,,3,2,9213,,1,,1,With the generals about a new approach the President talked.,,48,filler,9213,
1118,List 1,,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
1118,List 1,,3,,12,long,1,,3,What did the scientist wonder why the politician ignored?,isl,50,test,124,
1118,List 1,,3,4,9423,,1,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
1118,List 1,,4,7,9724,,1,,7,I hate missing work.,,52,filler,9724,
1118,List 1,,4,3,9324,,1,,4,Next week appears that the strikers will be back to work.,,53,filler,9324,
1118,List 1,,4,,13,short,1,,6,Who thought that the judge overruled the case?,nonisl,54,test,131,
1118,List 1,,4,4,9424,,1,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
1118,List 1,,4,2,9214,,1,,1,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
1118,List 1,,4,,14,short,1,,7,Who wondered why the architect modified the blueprint?,isl,57,test,142,
1118,List 1,,4,7,9714,,1,,7,Tommy attempted to take a picture.,,58,filler,9714,
1118,List 1,,4,1,9114,,1,,3,Tommy was punished Tommy.,,59,filler,9114,
1118,List 1,,4,4,9414,,1,,5,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
1118,List 1,,4,,15,long,1,,7,What did the cardiologist think that the patient contracted?,nonisl,61,test,153,
1118,List 1,,4,3,9314,,1,,5,Patricia agreed herself to host the party.,,62,filler,9314,
1118,List 1,,4,1,9124,,1,,1,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
1118,List 1,,4,,16,long,1,,4,What did the bartender wonder why the customer ordered?,isl,64,test,164,
1118,List 1,,4,5,9514,,1,,6,They all have studied and they have all done so effectively.,,65,filler,9514,
1118,List 1,,,,,,,663fd7ca84b7978432d6070b,,,,,,,
1101,List 1,,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
1101,List 1,,0,1,1001,,1,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1101,List 1,,0,4,1004,,1,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1101,List 1,,0,6,1006,,1,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1101,List 1,,0,2,1002,,1,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1101,List 1,,0,5,1005,,1,,2,All the men seem to have all eaten supper.,,6,practice,1005,
1101,List 1,,0,3,1003,,1,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1101,List 1,,0,7,1008,,1,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
1101,List 1,,0,1,1009,,1,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1101,List 1,,1,1,9111,,1,,1,John was kissed John.,,10,filler,9111,
1101,List 1,,1,,1,short,1,,3,Who thought that the chef burned the dish?,nonisl,11,test,11,
1101,List 1,,1,5,9511,,1,,4,They all have left and they have all done so deliberately.,,12,filler,9511,
1101,List 1,,1,2,9211,,1,,1,To the neighbors about the noise the old man complained.,,13,filler,9211,
1101,List 1,,1,7,9711,,1,,6,Kerry attempted to study physics.,,14,filler,9711,
1101,List 1,,1,,2,short,1,,3,Who wondered why the tenant repainted the room?,isl,15,test,22,
1101,List 1,,1,3,9321,,1,,1,Yesterday seemed that John left.,,16,filler,9321,
1101,List 1,,1,1,9121,,1,,2,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
1101,List 1,,1,,3,long,1,,2,What did the coach think that the gymnast practiced?,nonisl,18,test,33,
1101,List 1,,1,3,9311,,1,,2,John tried himself to win.,,19,filler,9311,
1101,List 1,,1,4,9421,,1,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
1101,List 1,,1,,4,long,1,,3,What did the teacher wonder why the student read?,isl,21,test,44,
1101,List 1,,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
1101,List 1,,1,4,9411,,1,,7,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
1101,List 1,,2,7,9712,,1,,6,Brittany attempted to touch the porcupine.,,24,filler,9712,
1101,List 1,,2,,5,short,1,,4,Who thought that the assistant copied the file?,nonisl,25,test,51,
1101,List 1,,2,5,9512,,1,,4,They all have finished and they have all done so efficiently.,,26,filler,9512,
1101,List 1,,2,1,9112,,1,,1,The money was stolen the money.,,27,filler,9112,
1101,List 1,,2,3,9312,,1,,4,William planned himself to write a novel.,,28,filler,9312,
1101,List 1,,2,,6,short,1,,5,Who wondered why the suspect stole the necklace?,isl,29,test,62,
1101,List 1,,2,3,9322,,1,,2,Next week seems that Juan will be in town.,,30,filler,9322,
1101,List 1,,2,1,9122,,1,,2,What was that the movers would break feared by the family?,,31,filler,9122,
1101,List 1,,2,4,9412,,1,,2,"If Kelly might have time, she will do it.",,32,filler,9412,
1101,List 1,,2,,7,long,1,,2,What did the smuggler think that the guard intercepted?,nonisl,33,test,73,
1101,List 1,,2,4,9422,,1,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
1101,List 1,,2,2,9212,,1,,2,To the professor about my grade I talked.,,35,filler,9212,
1101,List 1,,2,,8,long,1,,1,What did the editor wonder why the reporter plagiarized?,isl,36,test,84,
1101,List 1,,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
1101,List 1,I would tell my boss the truth,,,,,,,,,,,,,
1101,List 1,,3,5,9513,,1,,4,They all have helped and they have all done so generously.,,38,filler,9513,
1101,List 1,,3,1,9123,,1,,1,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
1101,List 1,,3,,9,short,1,,5,Who thought that the general ordered the mission?,nonisl,40,test,91,
1101,List 1,,3,1,9113,,1,,1,The hedges were trimmed the hedges.,,41,filler,9113,
1101,List 1,,3,,10,short,1,,2,Who wondered why the doctor prescribed the medicine?,isl,42,test,102,
1101,List 1,,3,3,9313,,1,,1,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
1101,List 1,,3,4,9413,,1,,1,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
1101,List 1,,3,7,9713,,1,,6,Vivian attempted to write stories.,,45,filler,9713,
1101,List 1,,3,,11,long,1,,3,What did the parent think that the babysitter washed?,nonisl,46,test,113,
1101,List 1,,3,3,9323,,1,,6,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
1101,List 1,,3,2,9213,,1,,2,With the generals about a new approach the President talked.,,48,filler,9213,
1101,List 1,,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
1101,List 1,,3,,12,long,1,,1,What did the scientist wonder why the politician ignored?,isl,50,test,124,
1101,List 1,,3,4,9423,,1,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
1101,List 1,,4,7,9724,,1,,6,I hate missing work.,,52,filler,9724,
1101,List 1,,4,3,9324,,1,,5,Next week appears that the strikers will be back to work.,,53,filler,9324,
1101,List 1,,4,,13,short,1,,6,Who thought that the judge overruled the case?,nonisl,54,test,131,
1101,List 1,,4,4,9424,,1,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
1101,List 1,,4,2,9214,,1,,1,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
1101,List 1,,4,,14,short,1,,2,Who wondered why the architect modified the blueprint?,isl,57,test,142,
1101,List 1,,4,7,9714,,1,,6,Tommy attempted to take a picture.,,58,filler,9714,
1101,List 1,,4,1,9114,,1,,1,Tommy was punished Tommy.,,59,filler,9114,
1101,List 1,,4,4,9414,,1,,2,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
1101,List 1,,4,,15,long,1,,2,What did the cardiologist think that the patient contracted?,nonisl,61,test,153,
1101,List 1,,4,3,9314,,1,,2,Patricia agreed herself to host the party.,,62,filler,9314,
1101,List 1,,4,1,9124,,1,,2,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
1101,List 1,,4,,16,long,1,,1,What did the bartender wonder why the customer ordered?,isl,64,test,164,
1101,List 1,,4,5,9514,,1,,2,They all have studied and they have all done so effectively.,,65,filler,9514,
1101,List 1,,,,,,,6673188102ed2340e6e813ff,,,,,,,
1108,List 5,,0,7,1007,,5,,7,She was the winner.,,1,practice,1007,
1108,List 5,,0,1,1001,,5,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1108,List 5,,0,4,1004,,5,,2,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1108,List 5,,0,6,1006,,5,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1108,List 5,,0,2,1002,,5,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1108,List 5,,0,5,1005,,5,,2,All the men seem to have all eaten supper.,,6,practice,1005,
1108,List 5,,0,3,1003,,5,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1108,List 5,,0,7,1008,,5,,4,It seems to me that Robert can't be trusted.,,8,practice,1008,
1108,List 5,,0,1,1009,,5,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1108,List 5,,1,5,9514,,5,,4,They all have studied and they have all done so effectively.,,10,filler,9514,
1108,List 5,,1,,16,long,5,,1,What did the bartender wonder why the customer ordered?,isl,11,test,164,
1108,List 5,,1,1,9124,,5,,1,Who is that the jail must release accepted by few citizens?,,12,filler,9124,
1108,List 5,,1,3,9314,,5,,1,Patricia agreed herself to host the party.,,13,filler,9314,
1108,List 5,,1,,15,long,5,,6,What did the cardiologist think that the patient contracted?,nonisl,14,test,153,
1108,List 5,,1,4,9414,,5,,2,"If frankly you continue to argue, the boss will fire you.",,15,filler,9414,
1108,List 5,,1,1,9114,,5,,1,Tommy was punished Tommy.,,16,filler,9114,
1108,List 5,,1,7,9714,,5,,6,Tommy attempted to take a picture.,,17,filler,9714,
1108,List 5,,1,,14,short,5,,3,Who wondered why the architect modified the blueprint?,isl,18,test,142,
1108,List 5,,1,2,9214,,5,,1,At your spouse on the phone you shouldn't yell.,,19,filler,9214,
1108,List 5,,1,4,9424,,5,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,20,filler,9424,
1108,List 5,,1,,13,short,5,,2,Who thought that the judge overruled the case?,nonisl,21,test,131,
1108,List 5,,1,3,9324,,5,,1,Next week appears that the strikers will be back to work.,,22,filler,9324,
1108,List 5,,1,7,9724,,5,,7,I hate missing work.,,23,filler,9724,
1108,List 5,,2,4,9423,,5,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,24,filler,9423,
1108,List 5,,2,,12,long,5,,1,What did the scientist wonder why the politician ignored?,isl,25,test,124,
1108,List 5,,2,7,9723,,5,,7,I like taking vacations.,,26,filler,9723,
1108,List 5,,2,2,9213,,5,,1,With the generals about a new approach the President talked.,,27,filler,9213,
1108,List 5,,2,3,9323,,5,,2,Tomorrow seems that there will be a hurricane.,,28,filler,9323,
1108,List 5,,2,,11,long,5,,2,What did the parent think that the babysitter washed?,nonisl,29,test,113,
1108,List 5,,2,7,9713,,5,,7,Vivian attempted to write stories.,,30,filler,9713,
1108,List 5,,2,4,9413,,5,,2,"If Grace probably passes the class, she will graduate on time.",,31,filler,9413,
1108,List 5,,2,3,9313,,5,,2,Linda remembered herself to pick-up the dry cleaning.,,32,filler,9313,
1108,List 5,,2,,10,short,5,,2,Who wondered why the doctor prescribed the medicine?,isl,33,test,102,
1108,List 5,,2,1,9113,,5,,1,The hedges were trimmed the hedges.,,34,filler,9113,
1108,List 5,,2,,9,short,5,,2,Who thought that the general ordered the mission?,nonisl,35,test,91,
1108,List 5,,2,1,9123,,5,,1,Who was that Martians kidnapped believed by no one?,,36,filler,9123,
1108,List 5,,2,5,9513,,5,,6,They all have helped and they have all done so generously.,,37,filler,9513,
1108,List 5,Inform my boss that my colleague did most of the work and deserves the raise.,,,,,,,,,,,,,
1108,List 5,,3,7,9722,,5,,7,I like drinking milkshakes.,,38,filler,9722,
1108,List 5,,3,,8,long,5,,1,What did the editor wonder why the reporter plagiarized?,isl,39,test,84,
1108,List 5,,3,2,9212,,5,,1,To the professor about my grade I talked.,,40,filler,9212,
1108,List 5,,3,4,9422,,5,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,41,filler,9422,
1108,List 5,,3,,7,long,5,,2,What did the smuggler think that the guard intercepted?,nonisl,42,test,73,
1108,List 5,,3,4,9412,,5,,2,"If Kelly might have time, she will do it.",,43,filler,9412,
1108,List 5,,3,1,9122,,5,,1,What was that the movers would break feared by the family?,,44,filler,9122,
