workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1760,List 4,,1,3,9314,,4,,3,Patricia agreed herself to host the party.,,20,filler,9314,
1760,List 4,,1,1,9124,,4,,1,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1760,List 4,,1,,16,long,4,,5,What did the librarian think that the committee banned?,nonisl,22,test,163,
1760,List 4,,1,5,9514,,4,,5,They all have studied and they have all done so effectively.,,23,filler,9514,
1760,List 4,,2,1,9111,,4,,2,John was kissed John.,,24,filler,9111,
1760,List 4,,2,,1,long,4,,3,What did the assistant sigh because the lawyer forgot?,isl,25,test,14,
1760,List 4,,2,5,9511,,4,,5,They all have left and they have all done so deliberately.,,26,filler,9511,
1760,List 4,,2,2,9211,,4,,4,To the neighbors about the noise the old man complained.,,27,filler,9211,
1760,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
1760,List 4,,2,,2,short,4,,7,Who thought that the heiress dropped the statue?,nonisl,29,test,21,
1760,List 4,,2,3,9321,,4,,4,Yesterday seemed that John left.,,30,filler,9321,
1760,List 4,,2,1,9121,,4,,3,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1760,List 4,,2,,3,short,4,,5,Who cried because the babysitter confiscated the toy?,isl,32,test,32,
1760,List 4,,2,3,9311,,4,,4,John tried himself to win.,,33,filler,9311,
1760,List 4,,2,4,9421,,4,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1760,List 4,,2,,4,long,4,,5,What did the reporter think that the celebrity retweeted?,nonisl,35,test,43,
1760,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
1760,List 4,,2,4,9411,,4,,2,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1760,List 4,"I would tell my boss that I appreciated the thought, but it is my colleague who is more deserving of the raise because they did most of the work.",,,,,,,,,,,,,
1760,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
1760,List 4,,3,,5,long,4,,2,What did the customer sneeze because the salesman sprayed?,isl,39,test,54,
1760,List 4,,3,5,9512,,4,,6,They all have finished and they have all done so efficiently.,,40,filler,9512,
1760,List 4,,3,1,9112,,4,,1,The money was stolen the money.,,41,filler,9112,
1760,List 4,,3,3,9312,,4,,3,William planned himself to write a novel.,,42,filler,9312,
1760,List 4,,3,,6,short,4,,6,Who thought that the tourist photographed the painting?,nonisl,43,test,61,
1760,List 4,,3,3,9322,,4,,4,Next week seems that Juan will be in town.,,44,filler,9322,
1760,List 4,,3,1,9122,,4,,1,What was that the movers would break feared by the family?,,45,filler,9122,
1760,List 4,,3,4,9412,,4,,6,"If Kelly might have time, she will do it.",,46,filler,9412,
1760,List 4,,3,,7,short,4,,7,Who scowled because the driver damaged the shipment?,isl,47,test,72,
1760,List 4,,3,4,9422,,4,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1760,List 4,,3,2,9212,,4,,3,To the professor about my grade I talked.,,49,filler,9212,
1760,List 4,,3,,8,long,4,,6,What did the parent think that the child swallowed?,nonisl,50,test,83,
1760,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
1760,List 4,,4,5,9513,,4,,7,They all have helped and they have all done so generously.,,52,filler,9513,
1760,List 4,,4,1,9123,,4,,3,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1760,List 4,,4,,9,long,4,,2,What did the patient sigh because the doctor canceled?,isl,54,test,94,
1760,List 4,,4,1,9113,,4,,2,The hedges were trimmed the hedges.,,55,filler,9113,
1760,List 4,,4,,10,short,4,,6,Who thought that the instructor suggested the idea?,nonisl,56,test,101,
1760,List 4,,4,3,9313,,4,,4,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1760,List 4,,4,4,9413,,4,,5,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1760,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
1760,List 4,,4,,11,short,4,,7,Who cried because the model ripped the dress?,isl,60,test,112,
1760,List 4,,4,3,9323,,4,,5,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
1760,List 4,,4,2,9213,,4,,4,With the generals about a new approach the President talked.,,62,filler,9213,
1760,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
1760,List 4,,4,,12,long,4,,7,What did the diplomat think that the president mispronounced?,nonisl,64,test,123,
1760,List 4,,4,4,9423,,4,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
1760,List 4,,,,,,,65aa019ab320353c4c4ca682,,,,,,,
1535,List 4,,0,7,1007,,4,,7,She was the winner.,,1,practice,1007,
1535,List 4,,0,1,1001,,4,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1535,List 4,,0,4,1004,,4,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1535,List 4,,0,6,1006,,4,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1535,List 4,,0,2,1002,,4,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1535,List 4,,0,5,1005,,4,,3,All the men seem to have all eaten supper.,,6,practice,1005,
1535,List 4,,0,3,1003,,4,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1535,List 4,,0,7,1008,,4,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1535,List 4,,0,1,1009,,4,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1535,List 4,,1,7,9724,,4,,7,I hate missing work.,,10,filler,9724,
1535,List 4,,1,3,9324,,4,,4,Next week appears that the strikers will be back to work.,,11,filler,9324,
1535,List 4,,1,,13,long,4,,4,What did the guest sneeze because the housekeeper dusted?,isl,12,test,134,
1535,List 4,,1,4,9424,,4,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
1535,List 4,,1,2,9214,,4,,2,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
1535,List 4,,1,,14,short,4,,6,Who thought that the chef burned the dish?,nonisl,15,test,141,
1535,List 4,,1,7,9714,,4,,7,Tommy attempted to take a picture.,,16,filler,9714,
1535,List 4,,1,1,9114,,4,,1,Tommy was punished Tommy.,,17,filler,9114,
1535,List 4,,1,4,9414,,4,,3,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
1535,List 4,,1,,15,short,4,,5,Who scowled because the dancer forgot the routine?,isl,19,test,152,
1535,List 4,,1,3,9314,,4,,4,Patricia agreed herself to host the party.,,20,filler,9314,
1535,List 4,,1,1,9124,,4,,1,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1535,List 4,,1,,16,long,4,,6,What did the librarian think that the committee banned?,nonisl,22,test,163,
1535,List 4,,1,5,9514,,4,,5,They all have studied and they have all done so effectively.,,23,filler,9514,
1535,List 4,,2,1,9111,,4,,1,John was kissed John.,,24,filler,9111,
1535,List 4,,2,,1,long,4,,2,What did the assistant sigh because the lawyer forgot?,isl,25,test,14,
1535,List 4,,2,5,9511,,4,,3,They all have left and they have all done so deliberately.,,26,filler,9511,
1535,List 4,,2,2,9211,,4,,3,To the neighbors about the noise the old man complained.,,27,filler,9211,
1535,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
1535,List 4,,2,,2,short,4,,7,Who thought that the heiress dropped the statue?,nonisl,29,test,21,
1535,List 4,,2,3,9321,,4,,2,Yesterday seemed that John left.,,30,filler,9321,
1535,List 4,,2,1,9121,,4,,2,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1535,List 4,,2,,3,short,4,,7,Who cried because the babysitter confiscated the toy?,isl,32,test,32,
1535,List 4,,2,3,9311,,4,,5,John tried himself to win.,,33,filler,9311,
1535,List 4,,2,4,9421,,4,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1535,List 4,,2,,4,long,4,,7,What did the reporter think that the celebrity retweeted?,nonisl,35,test,43,
1535,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
1535,List 4,,2,4,9411,,4,,5,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1535,List 4,I would give credit to the employee that did the work. ,,,,,,,,,,,,,
1535,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
1535,List 4,,3,,5,long,4,,3,What did the customer sneeze because the salesman sprayed?,isl,39,test,54,
1535,List 4,,3,5,9512,,4,,3,They all have finished and they have all done so efficiently.,,40,filler,9512,
1535,List 4,,3,1,9112,,4,,1,The money was stolen the money.,,41,filler,9112,
1535,List 4,,3,3,9312,,4,,2,William planned himself to write a novel.,,42,filler,9312,
1535,List 4,,3,,6,short,4,,7,Who thought that the tourist photographed the painting?,nonisl,43,test,61,
1535,List 4,,3,3,9322,,4,,4,Next week seems that Juan will be in town.,,44,filler,9322,
1535,List 4,,3,1,9122,,4,,1,What was that the movers would break feared by the family?,,45,filler,9122,
1535,List 4,,3,4,9412,,4,,3,"If Kelly might have time, she will do it.",,46,filler,9412,
1535,List 4,,3,,7,short,4,,6,Who scowled because the driver damaged the shipment?,isl,47,test,72,
1535,List 4,,3,4,9422,,4,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1535,List 4,,3,2,9212,,4,,2,To the professor about my grade I talked.,,49,filler,9212,
1535,List 4,,3,,8,long,4,,6,What did the parent think that the child swallowed?,nonisl,50,test,83,
1535,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
1535,List 4,,4,5,9513,,4,,5,They all have helped and they have all done so generously.,,52,filler,9513,
1535,List 4,,4,1,9123,,4,,1,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1535,List 4,,4,,9,long,4,,2,What did the patient sigh because the doctor canceled?,isl,54,test,94,
1535,List 4,,4,1,9113,,4,,1,The hedges were trimmed the hedges.,,55,filler,9113,
1535,List 4,,4,,10,short,4,,7,Who thought that the instructor suggested the idea?,nonisl,56,test,101,
1535,List 4,,4,3,9313,,4,,2,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1535,List 4,,4,4,9413,,4,,4,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1535,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
1535,List 4,,4,,11,short,4,,7,Who cried because the model ripped the dress?,isl,60,test,112,
1535,List 4,,4,3,9323,,4,,4,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
1535,List 4,,4,2,9213,,4,,1,With the generals about a new approach the President talked.,,62,filler,9213,
1535,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
1535,List 4,,4,,12,long,4,,7,What did the diplomat think that the president mispronounced?,nonisl,64,test,123,
1535,List 4,,4,4,9423,,4,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
1535,List 4,,,,,,,662ef0c75b07b666c6bdf1e9,,,,,,,
1735,List 4,,0,7,1007,,4,,7,She was the winner.,,1,practice,1007,
1735,List 4,,0,1,1001,,4,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1735,List 4,,0,4,1004,,4,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1735,List 4,,0,6,1006,,4,,2,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1735,List 4,,0,2,1002,,4,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1735,List 4,,0,5,1005,,4,,4,All the men seem to have all eaten supper.,,6,practice,1005,
1735,List 4,,0,3,1003,,4,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1735,List 4,,0,7,1008,,4,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1735,List 4,,0,1,1009,,4,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1735,List 4,,1,7,9724,,4,,7,I hate missing work.,,10,filler,9724,
1735,List 4,,1,3,9324,,4,,4,Next week appears that the strikers will be back to work.,,11,filler,9324,
1735,List 4,,1,,13,long,4,,2,What did the guest sneeze because the housekeeper dusted?,isl,12,test,134,
1735,List 4,,1,4,9424,,4,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
1735,List 4,,1,2,9214,,4,,2,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
1735,List 4,,1,,14,short,4,,6,Who thought that the chef burned the dish?,nonisl,15,test,141,
1735,List 4,,1,7,9714,,4,,7,Tommy attempted to take a picture.,,16,filler,9714,
1735,List 4,,1,1,9114,,4,,2,Tommy was punished Tommy.,,17,filler,9114,
1735,List 4,,1,4,9414,,4,,3,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
1735,List 4,,1,,15,short,4,,7,Who scowled because the dancer forgot the routine?,isl,19,test,152,
1735,List 4,,1,3,9314,,4,,5,Patricia agreed herself to host the party.,,20,filler,9314,
1735,List 4,,1,1,9124,,4,,3,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1735,List 4,,1,,16,long,4,,7,What did the librarian think that the committee banned?,nonisl,22,test,163,
1735,List 4,,1,5,9514,,4,,5,They all have studied and they have all done so effectively.,,23,filler,9514,
1735,List 4,,2,1,9111,,4,,1,John was kissed John.,,24,filler,9111,
1735,List 4,,2,,1,long,4,,3,What did the assistant sigh because the lawyer forgot?,isl,25,test,14,
1735,List 4,,2,5,9511,,4,,7,They all have left and they have all done so deliberately.,,26,filler,9511,
1735,List 4,,2,2,9211,,4,,3,To the neighbors about the noise the old man complained.,,27,filler,9211,
1735,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
1735,List 4,,2,,2,short,4,,7,Who thought that the heiress dropped the statue?,nonisl,29,test,21,
1735,List 4,,2,3,9321,,4,,5,Yesterday seemed that John left.,,30,filler,9321,
1735,List 4,,2,1,9121,,4,,2,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1735,List 4,,2,,3,short,4,,7,Who cried because the babysitter confiscated the toy?,isl,32,test,32,
1735,List 4,,2,3,9311,,4,,3,John tried himself to win.,,33,filler,9311,
1735,List 4,,2,4,9421,,4,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1735,List 4,,2,,4,long,4,,7,What did the reporter think that the celebrity retweeted?,nonisl,35,test,43,
1735,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
1735,List 4,,2,4,9411,,4,,4,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1735,List 4,Tell them that my colleague probably deserves it.,,,,,,,,,,,,,
1735,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
1735,List 4,,3,,5,long,4,,1,What did the customer sneeze because the salesman sprayed?,isl,39,test,54,
1735,List 4,,3,5,9512,,4,,5,They all have finished and they have all done so efficiently.,,40,filler,9512,
1735,List 4,,3,1,9112,,4,,1,The money was stolen the money.,,41,filler,9112,
1735,List 4,,3,3,9312,,4,,3,William planned himself to write a novel.,,42,filler,9312,
1735,List 4,,3,,6,short,4,,6,Who thought that the tourist photographed the painting?,nonisl,43,test,61,
1735,List 4,,3,3,9322,,4,,4,Next week seems that Juan will be in town.,,44,filler,9322,
1735,List 4,,3,1,9122,,4,,2,What was that the movers would break feared by the family?,,45,filler,9122,
1735,List 4,,3,4,9412,,4,,5,"If Kelly might have time, she will do it.",,46,filler,9412,
1735,List 4,,3,,7,short,4,,7,Who scowled because the driver damaged the shipment?,isl,47,test,72,
1735,List 4,,3,4,9422,,4,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1735,List 4,,3,2,9212,,4,,1,To the professor about my grade I talked.,,49,filler,9212,
1735,List 4,,3,,8,long,4,,7,What did the parent think that the child swallowed?,nonisl,50,test,83,
1735,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
1735,List 4,,4,5,9513,,4,,7,They all have helped and they have all done so generously.,,52,filler,9513,
1735,List 4,,4,1,9123,,4,,2,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1735,List 4,,4,,9,long,4,,2,What did the patient sigh because the doctor canceled?,isl,54,test,94,
1735,List 4,,4,1,9113,,4,,1,The hedges were trimmed the hedges.,,55,filler,9113,
1735,List 4,,4,,10,short,4,,6,Who thought that the instructor suggested the idea?,nonisl,56,test,101,
1735,List 4,,4,3,9313,,4,,7,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1735,List 4,,4,4,9413,,4,,4,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1735,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
1735,List 4,,4,,11,short,4,,7,Who cried because the model ripped the dress?,isl,60,test,112,
