workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
915,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
915,List 3,,2,3,9324,,3,,6,Next week appears that the strikers will be back to work.,,25,filler,9324,
915,List 3,,2,,13,long,3,,7,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
915,List 3,,2,4,9424,,3,,7,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
915,List 3,,2,2,9214,,3,,6,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
915,List 3,,2,,14,long,3,,2,What did the carpenter wonder whether the architect modified?,isl,29,test,144,
915,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
915,List 3,,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
915,List 3,,2,4,9414,,3,,6,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
915,List 3,,2,,15,short,3,,7,Who thought that the patient contracted the disease?,nonisl,33,test,151,
915,List 3,,2,3,9314,,3,,7,Patricia agreed herself to host the party.,,34,filler,9314,
915,List 3,,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
915,List 3,,2,,16,short,3,,7,Who wondered whether the customer ordered the drink?,isl,36,test,162,
915,List 3,,2,5,9514,,3,,7,They all have studied and they have all done so effectively.,,37,filler,9514,
915,List 3,Clarify my colleague did most of the work so I don't get in trouble later.,,,,,,,,,,,,,
915,List 3,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
915,List 3,,3,,1,long,3,,7,What did the waiter think that the chef burned?,nonisl,39,test,13,
915,List 3,,3,5,9511,,3,,6,They all have left and they have all done so deliberately.,,40,filler,9511,
915,List 3,,3,2,9211,,3,,3,To the neighbors about the noise the old man complained.,,41,filler,9211,
915,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
915,List 3,,3,,2,long,3,,5,What did the landlord wonder whether the tenant repainted?,isl,43,test,24,
915,List 3,,3,3,9321,,3,,2,Yesterday seemed that John left.,,44,filler,9321,
915,List 3,,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
915,List 3,,3,,3,short,3,,7,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
915,List 3,,3,3,9311,,3,,2,John tried himself to win.,,47,filler,9311,
915,List 3,,3,4,9421,,3,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
915,List 3,,3,,4,short,3,,7,Who wondered whether the student read the book?,isl,49,test,42,
915,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
915,List 3,,3,4,9411,,3,,7,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
915,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
915,List 3,,4,,5,long,3,,7,What did the manager think that the assistant copied?,nonisl,53,test,53,
915,List 3,,4,5,9512,,3,,7,They all have finished and they have all done so efficiently.,,54,filler,9512,
915,List 3,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
915,List 3,,4,3,9312,,3,,5,William planned himself to write a novel.,,56,filler,9312,
915,List 3,,4,,6,long,3,,7,What did the detective wonder whether the suspect stole?,isl,57,test,64,
915,List 3,,4,3,9322,,3,,7,Next week seems that Juan will be in town.,,58,filler,9322,
915,List 3,,4,1,9122,,3,,1,What was that the movers would break feared by the family?,,59,filler,9122,
915,List 3,,4,4,9412,,3,,5,"If Kelly might have time, she will do it.",,60,filler,9412,
915,List 3,,4,,7,short,3,,7,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
915,List 3,,4,4,9422,,3,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
915,List 3,,4,2,9212,,3,,3,To the professor about my grade I talked.,,63,filler,9212,
915,List 3,,4,,8,short,3,,7,Who wondered whether the reporter plagiarized the article?,isl,64,test,82,
915,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
915,List 3,,,,,,,5d3640aaa902fb0001c77aa5,,,,,,,
1075,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1075,List 3,,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1075,List 3,,0,4,1004,,3,,7,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1075,List 3,,0,6,1006,,3,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1075,List 3,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1075,List 3,,0,5,1005,,3,,3,All the men seem to have all eaten supper.,,6,practice,1005,
1075,List 3,,0,3,1003,,3,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1075,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1075,List 3,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1075,List 3,,1,5,9513,,3,,3,They all have helped and they have all done so generously.,,10,filler,9513,
1075,List 3,,1,1,9123,,3,,2,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1075,List 3,,1,,9,long,3,,5,What did the soldier think that the general ordered?,nonisl,12,test,93,
1075,List 3,,1,1,9113,,3,,2,The hedges were trimmed the hedges.,,13,filler,9113,
1075,List 3,,1,,10,long,3,,1,What did the nurse wonder whether the doctor prescribed?,isl,14,test,104,
1075,List 3,,1,3,9313,,3,,2,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1075,List 3,,1,4,9413,,3,,4,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1075,List 3,,1,7,9713,,3,,6,Vivian attempted to write stories.,,17,filler,9713,
1075,List 3,,1,,11,short,3,,5,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
1075,List 3,,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1075,List 3,,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
1075,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1075,List 3,,1,,12,short,3,,6,Who wondered whether the politician ignored the recommendation?,isl,22,test,122,
1075,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1075,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1075,List 3,,2,3,9324,,3,,4,Next week appears that the strikers will be back to work.,,25,filler,9324,
1075,List 3,,2,,13,long,3,,5,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
1075,List 3,,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1075,List 3,,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1075,List 3,,2,,14,long,3,,2,What did the carpenter wonder whether the architect modified?,isl,29,test,144,
1075,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1075,List 3,,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
1075,List 3,,2,4,9414,,3,,2,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1075,List 3,,2,,15,short,3,,6,Who thought that the patient contracted the disease?,nonisl,33,test,151,
1075,List 3,,2,3,9314,,3,,5,Patricia agreed herself to host the party.,,34,filler,9314,
1075,List 3,,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1075,List 3,,2,,16,short,3,,6,Who wondered whether the customer ordered the drink?,isl,36,test,162,
1075,List 3,,2,5,9514,,3,,5,They all have studied and they have all done so effectively.,,37,filler,9514,
1075,List 3,"I would advise the boss that I did not complete most of the work, but my colleague did. 
",,,,,,,,,,,,,
1075,List 3,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
1075,List 3,,3,,1,long,3,,2,What did the waiter think that the chef burned?,nonisl,39,test,13,
1075,List 3,,3,5,9511,,3,,4,They all have left and they have all done so deliberately.,,40,filler,9511,
1075,List 3,,3,2,9211,,3,,3,To the neighbors about the noise the old man complained.,,41,filler,9211,
1075,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1075,List 3,,3,,2,long,3,,3,What did the landlord wonder whether the tenant repainted?,isl,43,test,24,
1075,List 3,,3,3,9321,,3,,1,Yesterday seemed that John left.,,44,filler,9321,
1075,List 3,,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1075,List 3,,3,,3,short,3,,2,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
1075,List 3,,3,3,9311,,3,,2,John tried himself to win.,,47,filler,9311,
1075,List 3,,3,4,9421,,3,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1075,List 3,,3,,4,short,3,,2,Who wondered whether the student read the book?,isl,49,test,42,
1075,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1075,List 3,,3,4,9411,,3,,4,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1075,List 3,,4,7,9712,,3,,6,Brittany attempted to touch the porcupine.,,52,filler,9712,
1075,List 3,,4,,5,long,3,,6,What did the manager think that the assistant copied?,nonisl,53,test,53,
1075,List 3,,4,5,9512,,3,,4,They all have finished and they have all done so efficiently.,,54,filler,9512,
1075,List 3,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
1075,List 3,,4,3,9312,,3,,2,William planned himself to write a novel.,,56,filler,9312,
1075,List 3,,4,,6,long,3,,2,What did the detective wonder whether the suspect stole?,isl,57,test,64,
1075,List 3,,4,3,9322,,3,,2,Next week seems that Juan will be in town.,,58,filler,9322,
1075,List 3,,4,1,9122,,3,,1,What was that the movers would break feared by the family?,,59,filler,9122,
1075,List 3,,4,4,9412,,3,,2,"If Kelly might have time, she will do it.",,60,filler,9412,
1075,List 3,,4,,7,short,3,,3,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
1075,List 3,,4,4,9422,,3,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1075,List 3,,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
1075,List 3,,4,,8,short,3,,3,Who wondered whether the reporter plagiarized the article?,isl,64,test,82,
1075,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1075,List 3,,,,,,,6656701ee5eedf264452afea,,,,,,,
787,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
787,List 3,,0,1,1001,,3,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
787,List 3,,0,4,1004,,3,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
787,List 3,,0,6,1006,,3,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
787,List 3,,0,2,1002,,3,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
787,List 3,,0,5,1005,,3,,5,All the men seem to have all eaten supper.,,6,practice,1005,
787,List 3,,0,3,1003,,3,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
787,List 3,,0,7,1008,,3,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
787,List 3,,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
787,List 3,,1,5,9513,,3,,4,They all have helped and they have all done so generously.,,10,filler,9513,
787,List 3,,1,1,9123,,3,,3,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
787,List 3,,1,,9,long,3,,3,What did the soldier think that the general ordered?,nonisl,12,test,93,
787,List 3,,1,1,9113,,3,,3,The hedges were trimmed the hedges.,,13,filler,9113,
787,List 3,,1,,10,long,3,,3,What did the nurse wonder whether the doctor prescribed?,isl,14,test,104,
787,List 3,,1,3,9313,,3,,3,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
787,List 3,,1,4,9413,,3,,4,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
787,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
787,List 3,,1,,11,short,3,,6,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
787,List 3,,1,3,9323,,3,,5,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
787,List 3,,1,2,9213,,3,,4,With the generals about a new approach the President talked.,,20,filler,9213,
787,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
787,List 3,,1,,12,short,3,,6,Who wondered whether the politician ignored the recommendation?,isl,22,test,122,
787,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
787,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
787,List 3,,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
787,List 3,,2,,13,long,3,,4,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
787,List 3,,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
787,List 3,,2,2,9214,,3,,4,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
787,List 3,,2,,14,long,3,,4,What did the carpenter wonder whether the architect modified?,isl,29,test,144,
787,List 3,,2,7,9714,,3,,6,Tommy attempted to take a picture.,,30,filler,9714,
787,List 3,,2,1,9114,,3,,5,Tommy was punished Tommy.,,31,filler,9114,
787,List 3,,2,4,9414,,3,,3,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
787,List 3,,2,,15,short,3,,3,Who thought that the patient contracted the disease?,nonisl,33,test,151,
787,List 3,,2,3,9314,,3,,4,Patricia agreed herself to host the party.,,34,filler,9314,
787,List 3,,2,1,9124,,3,,4,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
787,List 3,,2,,16,short,3,,4,Who wondered whether the customer ordered the drink?,isl,36,test,162,
787,List 3,,2,5,9514,,3,,5,They all have studied and they have all done so effectively.,,37,filler,9514,
787,List 3,Argue that I should get it for other contributions regardless.,,,,,,,,,,,,,
787,List 3,,3,1,9111,,3,,3,John was kissed John.,,38,filler,9111,
787,List 3,,3,,1,long,3,,3,What did the waiter think that the chef burned?,nonisl,39,test,13,
787,List 3,,3,5,9511,,3,,4,They all have left and they have all done so deliberately.,,40,filler,9511,
787,List 3,,3,2,9211,,3,,4,To the neighbors about the noise the old man complained.,,41,filler,9211,
787,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
787,List 3,,3,,2,long,3,,4,What did the landlord wonder whether the tenant repainted?,isl,43,test,24,
787,List 3,,3,3,9321,,3,,3,Yesterday seemed that John left.,,44,filler,9321,
787,List 3,,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
787,List 3,,3,,3,short,3,,5,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
787,List 3,,3,3,9311,,3,,3,John tried himself to win.,,47,filler,9311,
787,List 3,,3,4,9421,,3,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
787,List 3,,3,,4,short,3,,5,Who wondered whether the student read the book?,isl,49,test,42,
787,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
787,List 3,,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
787,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
787,List 3,,4,,5,long,3,,5,What did the manager think that the assistant copied?,nonisl,53,test,53,
787,List 3,,4,5,9512,,3,,5,They all have finished and they have all done so efficiently.,,54,filler,9512,
787,List 3,,4,1,9112,,3,,3,The money was stolen the money.,,55,filler,9112,
787,List 3,,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
787,List 3,,4,,6,long,3,,4,What did the detective wonder whether the suspect stole?,isl,57,test,64,
787,List 3,,4,3,9322,,3,,5,Next week seems that Juan will be in town.,,58,filler,9322,
787,List 3,,4,1,9122,,3,,5,What was that the movers would break feared by the family?,,59,filler,9122,
787,List 3,,4,4,9412,,3,,4,"If Kelly might have time, she will do it.",,60,filler,9412,
787,List 3,,4,,7,short,3,,7,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
787,List 3,,4,4,9422,,3,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
